login,time,total_pnl,by_symbol,num_positions
263006287,2025-08-21T15:58:41.054915,29.04,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.721, ""EURCADc"": 1.61747, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16561}",5
183459647,2025-08-21T15:58:41.054915,-40.08,"{""GBPCADc"": 1.86883, ""EURUSDc"": 1.16561, ""AUDJPYc"": 94.808, ""EURNZDc"": 2.00151, ""USDCHFc"": 0.80515}",5
263006287,2025-08-21T15:58:42.074964,29.04,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.721, ""EURCADc"": 1.61747, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16561}",5
183459647,2025-08-21T15:58:42.074964,-40.05,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16561, ""AUDJPYc"": 94.808, ""EURNZDc"": 2.00151, ""USDCHFc"": 0.80515}",5
263006287,2025-08-21T15:58:43.081575,29.09,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.727, ""EURCADc"": 1.61747, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16561}",5
183459647,2025-08-21T15:58:43.097116,-40.07,"{""GBPCADc"": 1.86882, ""EURUSDc"": 1.16561, ""AUDJPYc"": 94.808, ""EURNZDc"": 2.00151, ""USDCHFc"": 0.80515}",5
263006287,2025-08-21T15:58:44.091861,29.08,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61747, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16561}",5
183459647,2025-08-21T15:58:44.106390,-40.06,"{""GBPCADc"": 1.86881, ""EURUSDc"": 1.16561, ""AUDJPYc"": 94.808, ""EURNZDc"": 2.00151, ""USDCHFc"": 0.80515}",5
263006287,2025-08-21T15:58:45.101335,29.12,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61747, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:45.116926,-39.99,"{""GBPCADc"": 1.86881, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.808, ""EURNZDc"": 2.00152, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:46.115673,29.18,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16556}",5
183459647,2025-08-21T15:58:46.131322,-39.94,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16556, ""AUDJPYc"": 94.807, ""EURNZDc"": 2.00146, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:47.125510,29.17,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:47.141146,-39.94,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.807, ""EURNZDc"": 2.00146, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:58:48.150285,29.17,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:48.150285,-39.93,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.808, ""EURNZDc"": 2.00144, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:49.166718,29.18,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.726, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51729, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:49.166718,-39.91,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00144, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:50.196852,29.18,"{""NZDUSDc"": 0.58253, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51729, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:50.181262,-39.88,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00139, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:51.208626,29.19,"{""NZDUSDc"": 0.58253, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:51.193850,-39.88,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00139, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:52.223616,29.18,"{""NZDUSDc"": 0.58253, ""GBPJPYc"": 198.727, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:52.208050,-39.87,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.813, ""EURNZDc"": 2.00139, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:53.234455,29.21,"{""NZDUSDc"": 0.58253, ""GBPJPYc"": 198.727, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:53.218375,-39.87,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:54.241683,29.22,"{""NZDUSDc"": 0.58253, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:54.241683,-39.83,"{""GBPCADc"": 1.86876, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:55.272190,29.23,"{""NZDUSDc"": 0.58254, ""GBPJPYc"": 198.73, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51731, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:55.256551,-39.83,"{""GBPCADc"": 1.86876, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:56.283987,29.24,"{""NZDUSDc"": 0.58254, ""GBPJPYc"": 198.731, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51731, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:56.269914,-39.83,"{""GBPCADc"": 1.86876, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:58:57.303599,29.27,"{""NZDUSDc"": 0.58254, ""GBPJPYc"": 198.736, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51731, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:58:57.287303,-39.82,"{""GBPCADc"": 1.86876, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:58:58.313182,29.32,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.728, ""EURCADc"": 1.61734, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16551}",5
183459647,2025-08-21T15:58:58.313182,-39.72,"{""GBPCADc"": 1.86871, ""EURUSDc"": 1.16551, ""AUDJPYc"": 94.815, ""EURNZDc"": 2.00137, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:58:59.327649,29.35,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.731, ""EURCADc"": 1.61734, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.1655}",5
183459647,2025-08-21T15:58:59.343633,-39.68,"{""GBPCADc"": 1.86872, ""EURUSDc"": 1.1655, ""AUDJPYc"": 94.816, ""EURNZDc"": 2.00132, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:00.355269,29.34,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.732, ""EURCADc"": 1.61734, ""AUDCHFc"": 0.51729, ""EURUSDc"": 1.1655}",5
183459647,2025-08-21T15:59:00.355269,-39.69,"{""GBPCADc"": 1.86873, ""EURUSDc"": 1.1655, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00133, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:01.374779,29.3,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.732, ""EURCADc"": 1.61735, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16551}",5
183459647,2025-08-21T15:59:01.374779,-39.7,"{""GBPCADc"": 1.86873, ""EURUSDc"": 1.16551, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00134, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:02.399051,29.2,"{""NZDUSDc"": 0.58252, ""GBPJPYc"": 198.718, ""EURCADc"": 1.61735, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16552}",5
183459647,2025-08-21T15:59:02.399051,-39.74,"{""GBPCADc"": 1.86873, ""EURUSDc"": 1.16552, ""AUDJPYc"": 94.814, ""EURNZDc"": 2.00138, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:03.431337,29.25,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.722, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16551}",5
183459647,2025-08-21T15:59:03.416043,-39.74,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16551, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00138, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:04.445276,29.25,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16552}",5
183459647,2025-08-21T15:59:04.430156,-39.73,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16552, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:05.455458,29.25,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61735, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16552}",5
183459647,2025-08-21T15:59:05.455458,-39.73,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16552, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:06.470892,29.25,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.726, ""EURCADc"": 1.61735, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:06.485920,-39.75,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00137, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:07.484220,29.22,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61737, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:07.499264,-39.77,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00138, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:08.498910,29.23,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61737, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:08.512411,-39.77,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00138, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:09.503161,29.25,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:09.517911,-39.74,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00137, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:10.524698,29.23,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:10.524698,-39.76,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00138, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:11.549146,29.18,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.716, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:11.533262,-39.76,"{""GBPCADc"": 1.8687, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00138, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:12.565688,29.18,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.716, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:12.548623,-39.7,"{""GBPCADc"": 1.86866, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00136, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:13.581299,29.25,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.715, ""EURCADc"": 1.61733, ""AUDCHFc"": 0.51729, ""EURUSDc"": 1.16551}",5
183459647,2025-08-21T15:59:13.565857,-39.67,"{""GBPCADc"": 1.86864, ""EURUSDc"": 1.16551, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80522}",5
263006287,2025-08-21T15:59:14.596267,29.24,"{""NZDUSDc"": 0.58249, ""GBPJPYc"": 198.716, ""EURCADc"": 1.61733, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16551}",5
183459647,2025-08-21T15:59:14.581234,-39.68,"{""GBPCADc"": 1.86864, ""EURUSDc"": 1.16551, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80521}",5
263006287,2025-08-21T15:59:15.602743,29.21,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.717, ""EURCADc"": 1.61733, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:15.586694,-39.72,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80521}",5
263006287,2025-08-21T15:59:16.611426,29.19,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.718, ""EURCADc"": 1.61735, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:16.612433,-39.74,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.0014, ""USDCHFc"": 0.80521}",5
263006287,2025-08-21T15:59:17.637103,29.19,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.718, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:17.637103,-39.74,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80521}",5
263006287,2025-08-21T15:59:18.659000,29.21,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.719, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:18.643496,-39.73,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80521}",5
263006287,2025-08-21T15:59:19.669161,29.21,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.719, ""EURCADc"": 1.61736, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:19.653133,-39.72,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80521}",5
263006287,2025-08-21T15:59:20.685786,29.12,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.719, ""EURCADc"": 1.61741, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16558}",5
183459647,2025-08-21T15:59:20.670177,-39.81,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16558, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:59:21.696639,29.12,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.72, ""EURCADc"": 1.61741, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16558}",5
183459647,2025-08-21T15:59:21.696639,-39.86,"{""GBPCADc"": 1.86869, ""EURUSDc"": 1.16558, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00147, ""USDCHFc"": 0.80518}",5
263006287,2025-08-21T15:59:22.724380,29.11,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.721, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16558}",5
183459647,2025-08-21T15:59:22.708800,-39.84,"{""GBPCADc"": 1.86869, ""EURUSDc"": 1.16558, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00146, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:23.735013,29.11,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.72, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:59:23.718956,-39.83,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00146, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:24.748690,29.11,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.72, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:59:24.733174,-39.83,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00146, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:25.763090,29.16,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.722, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:25.747059,-39.8,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00145, ""USDCHFc"": 0.80519}",5
263006287,2025-08-21T15:59:26.781029,29.19,"{""NZDUSDc"": 0.58251, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61742, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:26.763131,-39.78,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.813, ""EURNZDc"": 2.00145, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:27.791972,29.23,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:27.775946,-39.73,"{""GBPCADc"": 1.86867, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.813, ""EURNZDc"": 2.00141, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:28.804244,29.22,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:28.788710,-39.79,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00145, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:29.814439,29.22,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:29.798410,-39.77,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00143, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:30.825746,29.22,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:30.810149,-39.77,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00143, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:31.836773,29.25,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.73, ""EURCADc"": 1.61738, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:31.821678,-39.77,"{""GBPCADc"": 1.86868, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00143, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:32.851206,29.18,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.726, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16555}",5
183459647,2025-08-21T15:59:32.836206,-39.85,"{""GBPCADc"": 1.86871, ""EURUSDc"": 1.16555, ""AUDJPYc"": 94.811, ""EURNZDc"": 2.00151, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:33.862580,29.19,"{""NZDUSDc"": 0.58247, ""GBPJPYc"": 198.723, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16555}",5
183459647,2025-08-21T15:59:33.846689,-39.92,"{""GBPCADc"": 1.86877, ""EURUSDc"": 1.16555, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00155, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:34.871123,29.19,"{""NZDUSDc"": 0.58247, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61744, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16555}",5
183459647,2025-08-21T15:59:34.854224,-39.92,"{""GBPCADc"": 1.86877, ""EURUSDc"": 1.16555, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00155, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:35.883221,29.24,"{""NZDUSDc"": 0.58247, ""GBPJPYc"": 198.726, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16552}",5
183459647,2025-08-21T15:59:35.867082,-39.91,"{""GBPCADc"": 1.86879, ""EURUSDc"": 1.16552, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00154, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:36.901255,29.21,"{""NZDUSDc"": 0.58247, ""GBPJPYc"": 198.722, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51726, ""EURUSDc"": 1.16552}",5
183459647,2025-08-21T15:59:36.885692,-39.91,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16552, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00154, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:37.915915,29.23,"{""NZDUSDc"": 0.58247, ""GBPJPYc"": 198.726, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51727, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:37.900889,-39.92,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.809, ""EURNZDc"": 2.00153, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:38.927853,29.22,"{""NZDUSDc"": 0.58246, ""GBPJPYc"": 198.725, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51726, ""EURUSDc"": 1.16554}",5
183459647,2025-08-21T15:59:38.912608,-39.94,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16554, ""AUDJPYc"": 94.809, ""EURNZDc"": 2.00154, ""USDCHFc"": 0.8052}",5
263006287,2025-08-21T15:59:39.938374,29.24,"{""NZDUSDc"": 0.58246, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51728, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:39.938374,-39.9,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.809, ""EURNZDc"": 2.00154, ""USDCHFc"": 0.80522}",5
263006287,2025-08-21T15:59:40.954368,29.26,"{""NZDUSDc"": 0.58246, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51729, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:40.969887,-39.89,"{""GBPCADc"": 1.8688, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.809, ""EURNZDc"": 2.00154, ""USDCHFc"": 0.80523}",5
263006287,2025-08-21T15:59:41.963872,29.26,"{""NZDUSDc"": 0.58246, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.51729, ""EURUSDc"": 1.16553}",5
183459647,2025-08-21T15:59:41.979385,-39.87,"{""GBPCADc"": 1.86879, ""EURUSDc"": 1.16553, ""AUDJPYc"": 94.809, ""EURNZDc"": 2.00153, ""USDCHFc"": 0.80524}",5
263006287,2025-08-21T15:59:42.980004,29.26,"{""NZDUSDc"": 0.58246, ""GBPJPYc"": 198.719, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16551}",5
183459647,2025-08-21T15:59:42.996515,-39.83,"{""GBPCADc"": 1.86879, ""EURUSDc"": 1.16551, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00153, ""USDCHFc"": 0.80525}",5
263006287,2025-08-21T15:59:43.999490,29.21,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.722, ""EURCADc"": 1.6174, ""AUDCHFc"": 0.51731, ""EURUSDc"": 1.16557}",5
183459647,2025-08-21T15:59:44.015055,-39.87,"{""GBPCADc"": 1.86876, ""EURUSDc"": 1.16557, ""AUDJPYc"": 94.81, ""EURNZDc"": 2.00151, ""USDCHFc"": 0.80523}",5
263006287,2025-08-21T15:59:45.026351,29.21,"{""NZDUSDc"": 0.5825, ""GBPJPYc"": 198.724, ""EURCADc"": 1.61743, ""AUDCHFc"": 0.5173, ""EURUSDc"": 1.16555}",5
183459647,2025-08-21T15:59:45.025351,-39.83,"{""GBPCADc"": 1.86877, ""EURUSDc"": 1.16555, ""AUDJPYc"": 94.812, ""EURNZDc"": 2.00146, ""USDCHFc"": 0.80522}",5
